STA_SID,DEJANSKA_RABA,OB_MID,ID_TIP_STAVBE,LETO_IZG_STA,LETO_OBN_STREHE,LETO_OBN_FASADE,ID_KONSTRUKCIJE,ID_OGREVANJE,UPORABNA_POVRSINA,NETO_TLORIS,HEATED_AREA,ENOSTANOVANJSKE_STAVBE,VECSTANOVANJSKE_STAVBE,STANOVANJSKE_STAVBE_ZA_POSEBNE_NAMEN,JAVNA_UPRAVA,TURIZEM_NASTANITVENI_OBJEKTI,STAVBE_ZA_KULTURO,OBREDNE_STAVBE,STAVBE_ZA_IZOBRAZEVANJE,STAVBE_ZA_ZDRAVSTVENO_OSKRBO,SPORTNA_DVORANA,POKRIT_PROSTOR_ZA_SPORT_IN_PRIREDITVE,POKRIT_PLAVALNI_BAZEN,INDUSTRIJA,POSLOVNO_STORITVENI_SEKTOR,BENCINSKI_SERVIS,PROMETNA_INFRASTRUKTURA,GASILSKI_DOM,OSTALO,ADDRESS,NA_MID,PREDICTED_HEAT_m2,PREDICTED_HEAT_kWh,TEMP_DEFICIT,Naziv namen naprave,Naziv vrsta naprave,kW_m2_stevilo,INSTALLATION_YEAR,ELKO,ZP,UNP,BIOMASS,PELETI,SEKANCI,POLENA,NARAVNI_LES,HEAT_PUMP_AIR,HEAT_PUMP_GROUND,SOLAR_THERMAL,GEOTHERMAL,DISTRICT_HEAT,COAL,NA_FUEL,DATA_SOURCE,FINAL_ENERGY_m2,USEFUL_ENERGY_CLASS,FINAL_ENERGY_CLASS,card_number
10109908,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1982,0,0,opeka,"centralno ogrevanje, ",76.4,229.0,76.4,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 47,10102413,55.0,12799,3700,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,27.0,2012.0,0,0,0,0,13473.643391403648,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,58,C,C,
10109909,Drug kmetijski del stavbe,11026630,samostoječa,1953,0,0,les,"ni ogrevanja, ",91.8,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,,0,113.0,10444,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11605,Ni vira,126,E,E,
10109910,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1929,0,0,opeka,"centralno ogrevanje, ",48.0,55.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 25,10102413,142.0,7810,3700,Drugo,Lokalna kurilna naprava - štedilnik,0.0,1950.0,0,0,0,0,0.0,0.0,0.0,8775.453611793642,0,0,0,0,0,0,0,Evidim,159,E,F,
10109911,Drug kmetijski del stavbe,11026630,samostoječa,1972,0,0,opeka,"ni ogrevanja, ",18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,0,257.0,4636,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5151,Ni vira,286,G,G,
10109912,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1965,1999,0,opeka,"centralno ogrevanje, ",123.6,193.4,123.6,123.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 30,10102413,74.0,14349,3700,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,30.0,1997.0,15596,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,80,D,D,
10109917,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1965,2007,0,kombinacija različnih materialov,"centralno ogrevanje, ",52.0,178.2,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 33,10102413,43.0,7836,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,30.0,1995.0,0,0,0,0,0.0,0.0,0.0,8518.21018164367,0,0,0,0,0,0,0,Evidim,47,C,C,
10109918,Drug kmetijski del stavbe,11026630,samostoječa,1872,0,0,drug material,"ni ogrevanja, ",18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,,0,148.0,2752,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,3058,Ni vira,165,E,F,
10109919,Drug kmetijski del stavbe,11026630,samostoječa,1872,0,0,les,"ni ogrevanja, ",73.8,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,,0,103.0,7663,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8514,Ni vira,115,D,E,
10109920,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1932,0,0,opeka,"drugo ogrevanje, ",76.1,230.2,76.1,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 32,10102413,54.0,12444,3700,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,25.0,1950.0,0,0,0,0,0.0,0.0,0.0,13982.86952072825,0,0,0,0,0,0,0,Evidim,60,C,C,
10109921,Drug kmetijski del stavbe,11026630,samostoječa,1932,1970,0,opeka,"ni ogrevanja, ",32.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,,0,182.0,5915,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6572,Ni vira,202,F,F,
10109922,"Prostor za pastoralno dejavnost,  Dvorana za družabne prireditve, 
 Cerkev, molilnica,  Drug kmetijski del stavbe, 
 Bivalna enota v stavbi za posebne namene",11026630,samostoječa,1771,2003,1999,kamen,"centralno ogrevanje, ",2054.1,2549.9,1982.9,0.0,0.0,207.6,0.0,0.0,193.8,1581.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2,Adergas 1,10102413,114.0,291969,3700,Ogrevanje,Centralna standardna kurilna naprava,184.0,2000.0,310606,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,121,E,E,
10109923,Hlev,11026630,samostoječa,1771,2003,0,kamen,"ni ogrevanja, ",104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,,0,91.0,9502,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10558,Ni vira,101,D,D,
10109924,Stanovanje v samostoječi stavbi z dvema stanovanjema,11026630,samostoječa,1971,0,0,"beton, železobeton","centralno ogrevanje, ",112.0,163.6,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 15,10102413,68.0,11168,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,12408,Ni vira,75,D,D,
10109925,Drug kmetijski del stavbe,11026630,samostoječa,1800,1960,0,kombinacija različnih materialov,"ni ogrevanja, ",250.6,250.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.6,,0,72.0,18189,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,20210,Ni vira,80,D,D,
10109926,Drug kmetijski del stavbe,11026630,samostoječa,1800,0,0,opeka,"ni ogrevanja, ",50.3,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,,0,95.0,4802,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5336,Ni vira,106,D,E,
10109927,"Stanovanje v samostoječi stavbi z enim stanovanjem, 
 Drug kmetijski del stavbe",11026630,samostoječa,1600,1998,0,kombinacija različnih materialov,"centralno ogrevanje, ",139.5,186.5,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,Adergas 15A,10102413,64.0,11989,3700,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,25.0,1990.0,0,0,0,0,0.0,0.0,0.0,13031.655525793441,0,0,0,0,0,0,0,Evidim,69,D,D,
10109929,Hlev,11026630,samostoječa,1977,0,0,opeka,"ni ogrevanja, ",515.3,515.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.3,,0,87.0,44867,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,49853,Ni vira,96,D,D,
10109930,Drug kmetijski del stavbe,11026630,samostoječa,1985,0,0,les,"ni ogrevanja, ",24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,0,194.0,4676,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5196,Ni vira,216,F,G,
10109932,"Ruševina,  Drug kmetijski del stavbe",11026630,samostoječa,1924,0,0,drug material,"drugo ogrevanje, ",50.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,0,20.0,5779,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6422,Ni vira,23,B1,B1,
10109933,Drug kmetijski del stavbe,11026630,samostoječa,1979,0,0,les,"ni ogrevanja, ",83.7,83.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,,0,119.0,10036,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11151,Ni vira,133,E,E,
10109934,garaža,11026630,samostoječa,1980,0,0,opeka,"ni ogrevanja, ",14.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,,0,243.0,3578,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,3975,Ni vira,270,G,G,
10109935,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1977,0,0,opeka,"centralno ogrevanje, ",95.7,275.4,95.7,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 45,10102413,55.0,15148,3700,,vgradnja toplotne črpalke za centralno ogrevanje stanovanjske stavbe,15.0,2019,0,0,0,0,0.0,0.0,0.0,0.0,15148,0,0,0,0,0,0,Eko sklad,55,C,C,
10109936,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1987,0,0,opeka,"centralno ogrevanje, ",85.2,215.4,85.2,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 49,10102413,51.0,11011,3700,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,22.0,2015.0,11590,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,53,C,C,
10109937,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1980,0,0,opeka,"centralno ogrevanje, ",171.6,298.5,171.6,171.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 26,10102413,57.0,17057,3500,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,35.0,1950.0,0,0,0,0,0.0,0.0,0.0,19165.739487778927,0,0,0,0,0,0,0,Evidim,64,C,D,
10109938,Drug kmetijski del stavbe,11026630,samostoječa,1985,0,0,opeka,"ni ogrevanja, ",32.1,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,,0,236.0,7580,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8423,Ni vira,262,G,G,
10109939,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1977,0,0,opeka,"centralno ogrevanje, ",89.0,200.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 42,10102413,57.0,11548,3700,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,25.0,2005.0,12285,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,61,C,D,
10109940,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1979,0,0,opeka,"centralno ogrevanje, ",163.5,280.0,163.5,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 43,10102413,57.0,16177,3700,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,35.0,1976.0,0,0,0,0,0.0,0.0,0.0,18176.436432887902,0,0,0,0,0,0,0,Evidim,64,C,D,
10109942,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1974,0,0,kombinacija različnih materialov,"centralno ogrevanje, ",87.1,186.2,87.1,87.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 39,10102413,55.0,10257,3700,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,10.0,1980.0,0,0,0,0,0.0,0.0,0.0,11525.673333416102,0,0,0,0,0,0,0,Evidim,61,C,D,
10109943,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1980,0,0,opeka,"centralno ogrevanje, ",110.6,233.9,110.6,110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 44,10102413,59.0,13847,3700,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,31.0,2011.0,0,0,0,0,14575.86031926551,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,62,C,D,
10109944,"Stanovanje v samostoječi stavbi z enim stanovanjem, 
 Industrijski del stavbe",11026630,samostoječa,1993,1999,0,opeka,"centralno ogrevanje, ",243.2,420.0,243.2,180.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3,0.0,0.0,0.0,0.0,0.0,Adergas 6,10102413,58.0,24615,3700,,vgradnja toplotne črpalke za centralno ogrevanje stanovanjske stavbe,8.8,2016,0,0,0,0,0.0,0.0,0.0,0.0,24615,0,0,0,0,0,0,Eko sklad,58,C,C,
10109945,Industrijski del stavbe,11026630,samostoječa,1993,1999,0,kombinacija različnih materialov,"centralno ogrevanje, ",73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0,127.0,9298,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10332,Ni vira,141,E,E,
10109947,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1848,1941,1960,kamen,"drugo ogrevanje, ",89.6,98.6,89.6,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adergas 7,10102413,87.0,8622,3700,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,8.0,2005.0,0,0,0,0,0.0,0.0,0.0,9173.164916194788,0,0,0,0,0,0,0,Evidim,93,D,D,
10109948,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1982,0,0,opeka,"centralno ogrevanje, ",135.2,301.4,135.2,135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 26,10103444,62.0,18983,3700,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,28.0,2009.0,0,0,0,0,0.0,0.0,19982.66761751701,0.0,0,0,0,0,0,0,0,Evidim,66,D,D,
10109949,Drug kmetijski del stavbe,11026630,samostoječa,1988,0,0,les,"ni ogrevanja, ",19.2,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,,0,229.0,4409,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4898,Ni vira,255,G,G,
10109950,Drug kmetijski del stavbe,11026630,samostoječa,1983,0,0,opeka,"ni ogrevanja, ",36.8,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,,0,248.0,9149,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10166,Ni vira,276,G,G,
10109951,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,2004,0,0,kombinacija različnih materialov,"centralno ogrevanje, ",100.0,310.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 1,10103444,47.0,14777,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,38.0,2004.0,15721,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,50,C,C,
10109952,Hlev,11026630,samostoječa,1980,0,0,opeka,"ni ogrevanja, ",1200.9,1200.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.9,,0,95.0,115207,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,128008,Ni vira,106,D,E,
10109953,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1980,1998,0,opeka,"centralno ogrevanje, ",148.2,274.6,148.2,148.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 23,10103444,54.0,15061,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,40.0,2012.0,0,0,0,0,0.0,0.0,0.0,15854.03635780869,0,0,0,0,0,0,0,Evidim,57,C,C,
10109954,Prostor za spravilo pridelka,11026630,samostoječa,1800,0,0,kamen,"ni ogrevanja, ",95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,,0,94.0,8930,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9922,Ni vira,104,D,D,
10109955,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1986,0,0,opeka,"centralno ogrevanje, ",95.5,177.8,95.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 2,10103444,83.0,14805,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,25.0,2006.0,0,0,0,0,0.0,0.0,0.0,15750.000083066252,0,0,0,0,0,0,0,Evidim,88,D,D,
10109956,Prostor za spravilo pridelka,11026630,samostoječa,1996,0,0,opeka,"ni ogrevanja, ",117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,,0,112.0,13169,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14632,Ni vira,125,E,E,
10109957,Drug kmetijski del stavbe,11026630,samostoječa,1968,0,0,opeka,"ni ogrevanja, ",14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0,267.0,3741,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4157,Ni vira,296,G,G,
10109959,Prostor za spravilo pridelka,11026630,krajna,1750,0,0,kamen,"ni ogrevanja, ",15.6,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,,0,141.0,2207,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2452,Ni vira,157,E,F,
10109960,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1965,2008,2008,opeka,"centralno ogrevanje, ",157.9,254.9,157.9,157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 4,10103444,59.0,15144,3700,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,47.0,2013.0,0,0,0,0,0.0,15941.978875183806,0.0,0.0,0,0,0,0,0,0,0,Evidim,62,C,D,
10109961,"Industrijski del stavbe,  Drug kmetijski del stavbe, 
 Stanovanje v samostoječi stavbi z enim stanovanjem",11026630,samostoječa,1982,2006,2009,kombinacija različnih materialov,"centralno ogrevanje, ",514.2,900.5,389.0,137.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.3,0.0,0.0,0.0,0.0,125.2,,0,58.0,53041,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,58934,Ni vira,65,C,D,
10109962,Prostor za spravilo pridelka,11026630,samostoječa,2005,0,0,opeka,"ni ogrevanja, ",110.1,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.1,,0,132.0,14552,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,16169,Ni vira,146,E,E,
10109963,Prostor za spravilo pridelka,11026630,samostoječa,1900,0,0,kamen,"ni ogrevanja, ",58.1,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.1,,0,117.0,6802,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7558,Ni vira,130,E,E,
10109964,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1980,2001,0,opeka,"centralno ogrevanje, ",140.5,236.6,140.5,140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 5,10103444,57.0,13686,3700,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,35.0,1996.0,0,0,0,0,0.0,0.0,0.0,14876.284523679464,0,0,0,0,0,0,0,Evidim,62,C,D,
10109965,Hlev,11026630,samostoječa,1900,1996,1996,opeka,"ni ogrevanja, ",84.5,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,,0,90.0,7687,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8542,Ni vira,101,D,D,
10109966,"Prostor za spravilo pridelka,  Hlev",11026630,samostoječa,1890,0,0,kamen,"ni ogrevanja, ",175.10000000000005,175.10000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.10000000000005,,0,78.0,13674,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,15193,Ni vira,86,D,D,
10109967,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1971,2000,0,opeka,"centralno ogrevanje, ",147.0,233.5,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 20,10103444,58.0,13669,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,30.0,1999.0,0,0,0,0,0.0,0.0,0.0,14541.850101712134,0,0,0,0,0,0,0,Evidim,62,C,D,
10109969,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1970,0,0,opeka,"centralno ogrevanje, ",132.4,192.1,132.4,132.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 21,10103444,78.0,15126,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,30.0,2006.0,0,0,0,0,0.0,0.0,0.0,16092.528974326433,0,0,0,0,0,0,0,Evidim,83,D,D,
10109970,Drug kmetijski del stavbe,11026630,samostoječa,1991,0,0,"beton, železobeton","ni ogrevanja, ",14.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,,0,216.0,3142,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,3492,Ni vira,240,G,G,
10109971,Stanovanje v samostoječi stavbi z dvema stanovanjema,11026630,samostoječa,1969,2002,0,opeka,"centralno ogrevanje, ",293.8,412.0,293.8,0.0,293.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trata pri Velesovem 22,10103444,66.0,27214,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,28.0,2011.0,0,0,0,0,0.0,0.0,28646.867886808475,0.0,0,0,0,0,0,0,0,Evidim,69,D,D,
10109972,Nadstrešnica,11026630,samostoječa,1994,2014,0,les,"ni ogrevanja, ",80.8,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8,,0,128.0,10381,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11534,Ni vira,142,E,E,
10109973,"Cerkev, molilnica",11026630,samostoječa,1530,1990,1990,kamen,"ni ogrevanja, ",156.4,156.4,156.4,0.0,0.0,0.0,0.0,0.0,0.0,156.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,83.0,13056,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14506,Ni vira,92,D,D,
10109974,Pokopališki del stavbe,11026630,samostoječa,1994,0,0,opeka,"drugo ogrevanje, ",83.3,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,124.0,10337,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11485,Ni vira,137,E,E,
